country,company,wiki_url,official_sites,status_note
United States,Tillamook County Creamery Association,https://en.wikipedia.org/wiki/Tillamook_County_Creamery_Association,https://www.tillamook.com,Confirmed
United States,United Dairy Farmers,https://en.wikipedia.org/wiki/United_Dairy_Farmers,http://www.udfinc.com,Confirmed
United States,Vermont Creamery,https://en.wikipedia.org/wiki/Vermont_Creamery,http://www.vermontcreamery.com/,Confirmed
United States,Wainwright Dairy,https://en.wikipedia.org/wiki/Wainwright_Dairy,http://www.wainwrightdairy.com,Confirmed
United States,Winchester Cheese Company,https://en.wikipedia.org/wiki/Winchester_Cheese_Company,https://web.archive.org/web/20120309133116/http://www.winchestercheese.com/index.html,Confirmed
United States,Winder Farms,https://en.wikipedia.org/wiki/Winder_Farms,,
United States,Wisconsin Cheeseman,https://en.wikipedia.org/wiki/Wisconsin_Cheeseman,http://www.wisconsincheeseman.com/,Confirmed
United States,Yancey's Fancy,https://en.wikipedia.org/wiki/Yancey%27s_Fancy,http://www.yanceysfancy.com/about-us,Confirmed
United States,Yarnell Ice Cream Co.,https://en.wikipedia.org/wiki/Yarnell_Ice_Cream_Co.,https://www.yarnells.com/,Confirmed
United States,Brown-Forman,https://en.wikipedia.org/wiki/Brown-Forman,https://www.brown-forman.com/,Confirmed
United States,Monarch Beverage Company,https://en.wikipedia.org/wiki/Monarch_Beverage_Company,https://www.monarchbeverages.com,Confirmed
United States,Zevia,https://en.wikipedia.org/wiki/Zevia,https://www.zevia.com/,Confirmed
United States,Albertsons,https://en.wikipedia.org/wiki/Albertsons,https://www.albertsonscompanies.com,Confirmed
United States,Dollar General,https://en.wikipedia.org/wiki/Dollar_General,https://www.dollargeneral.com,Confirmed
United States,Dollar Tree,https://en.wikipedia.org/wiki/Dollar_Tree,https://www.dollartree.com,Confirmed
United States,Food Lion,https://en.wikipedia.org/wiki/Food_Lion,http://www.FoodLion.com,Confirmed
United States,The Giant Company,https://en.wikipedia.org/wiki/The_Giant_Company,https://giantfoodstores.com/,Confirmed
United States,The Home Depot,https://en.wikipedia.org/wiki/The_Home_Depot,https://corporate.homedepot.com/,Confirmed
United States,Kroger,https://en.wikipedia.org/wiki/Kroger,http://www.thekrogerco.com/,Confirmed
United States,Lowe's,https://en.wikipedia.org/wiki/Lowe%27s,https://www.lowes.com,Confirmed
United States,"Macy's, Inc.","https://en.wikipedia.org/wiki/Macy%27s,_Inc.",,
United States,Publix,https://en.wikipedia.org/wiki/Publix,http://www.publix.com/,Confirmed
United States,Reyes Holdings,https://en.wikipedia.org/wiki/Reyes_Holdings,https://www.reyesholdings.com,Confirmed
United States,Saladino's Inc,https://en.wikipedia.org/wiki/Saladino%27s_Inc,,
United States,SuperValu,https://en.wikipedia.org/wiki/SuperValu_(United_States),,
United States,Target Corporation,https://en.wikipedia.org/wiki/Target_Corporation,https://www.target.com/,Confirmed
United States,Walgreens Boots Alliance,https://en.wikipedia.org/wiki/Walgreens_Boots_Alliance,https://www.walgreensbootsalliance.com/,Confirmed
United States,Walmart,https://en.wikipedia.org/wiki/Walmart,https://www.walmart.com/,Confirmed
United States,Winn Dixie,https://en.wikipedia.org/wiki/Winn_Dixie,http://www.winndixie.com,Confirmed
United States,Bruce Foods,https://en.wikipedia.org/wiki/Bruce_Foods,,
United States,Catterton Partners,https://en.wikipedia.org/wiki/Catterton_Partners,https://www.lcatterton.com,Confirmed
United States,Cherrybrook Kitchen,https://en.wikipedia.org/wiki/Cherrybrook_Kitchen,http://cherrybrookkitchen.com/,Confirmed
United States,Colavita,https://en.wikipedia.org/wiki/Colavita,,
United States,Cuisine Solutions,https://en.wikipedia.org/wiki/Cuisine_Solutions,,
United States,Deep Foods,https://en.wikipedia.org/wiki/Deep_Foods,https://deepfoods.com,Confirmed
United States,Eden Foods Inc.,https://en.wikipedia.org/wiki/Eden_Foods_Inc.,http://www.edenfoods.com/,Confirmed
United States,General Mills,https://en.wikipedia.org/wiki/General_Mills,http://www.generalmills.com,Confirmed
United States,Goya Foods,https://en.wikipedia.org/wiki/Goya_Foods,,
United States,Hormel Foods,https://en.wikipedia.org/wiki/Hormel_Foods,https://www.hormelfoods.com,Confirmed
United States,Ingredion,https://en.wikipedia.org/wiki/Ingredion,,
United States,Isaly's,https://en.wikipedia.org/wiki/Isaly%27s,http://www.isalys.com,Confirmed
United States,Kraft Heinz,https://en.wikipedia.org/wiki/Kraft_Heinz,https://www.kraftheinzcompany.com/,Confirmed
United States,Krinos Foods,https://en.wikipedia.org/wiki/Krinos_Foods,http://www.krinos.com/,Confirmed
United States,Kronos Foods,https://en.wikipedia.org/wiki/Kronos_Foods,http://www.kronosproducts.com/,Confirmed
United States,La Loma Foods,https://en.wikipedia.org/wiki/La_Loma_Foods,,
United States,Luck's Incorporated,https://en.wikipedia.org/wiki/Luck%27s_Incorporated,,
United States,Manischewitz,https://en.wikipedia.org/wiki/Manischewitz,http://www.manischewitz.com/,Confirmed
United States,Newman's Own,https://en.wikipedia.org/wiki/Newman%27s_Own,https://newmansown.com/,Confirmed
United States,"Rhee Bros., Inc.","https://en.wikipedia.org/wiki/Rhee_Bros.,_Inc.",,
United States,Richelieu Foods,https://en.wikipedia.org/wiki/Richelieu_Foods,,
United States,Rosa Food,https://en.wikipedia.org/wiki/Rosa_Food,,
United States,Sclafani Foods,https://en.wikipedia.org/wiki/Sclafani_Foods,,
United States,Seneca Foods,https://en.wikipedia.org/wiki/Seneca_Foods,http://www.senecafoods.com,Confirmed
United States,Streit's,https://en.wikipedia.org/wiki/Streit%27s,http://www.streitsmatzos.com/,Confirmed
United States,Tabatchnick,https://en.wikipedia.org/wiki/Tabatchnick,https://www.tabatchnick.com/,Confirmed
United States,Bellisio Foods,https://en.wikipedia.org/wiki/Bellisio_Foods,https://www.bellisiofoods.com/,Confirmed
United States,Captain Ken's Foods,https://en.wikipedia.org/wiki/Captain_Ken%27s_Foods,,
United States,Edwards Baking,https://en.wikipedia.org/wiki/Edwards_Baking,,
United States,Fred's Frozen Foods,https://en.wikipedia.org/wiki/Fred%27s_Frozen_Foods,,
United States,Mrs. T's Pierogies,https://en.wikipedia.org/wiki/Mrs._T%27s_Pierogies,,
United States,Pero Family Farms Food Company,https://en.wikipedia.org/wiki/Pero_Family_Farms_Food_Company,http://www.perofamilyfarms.com,Confirmed
United States,Reser's Fine Foods,https://en.wikipedia.org/wiki/Reser%27s_Fine_Foods,,
United States,Rhino Foods,https://en.wikipedia.org/wiki/Rhino_Foods,http://www.rhinofoods.com,Confirmed
United States,Rich Products,https://en.wikipedia.org/wiki/Rich_Products,,
United States,Ruiz Foods,https://en.wikipedia.org/wiki/Ruiz_Foods,http://www.ruizfoods.com/,Confirmed
United States,Schwan Food Company,https://en.wikipedia.org/wiki/Schwan_Food_Company,https://www.schwanscompany.com/,Confirmed
United States,Tyson Foods,https://en.wikipedia.org/wiki/Tyson_Foods,,
United States,The Bauman Family,https://en.wikipedia.org/wiki/The_Bauman_Family,http://www.baumanfamily.com/,Confirmed
United States,Blue Diamond Growers,https://en.wikipedia.org/wiki/Blue_Diamond_Growers,https://bluediamondgrowers.com/,Confirmed
United States,Buddy Fruits,https://en.wikipedia.org/wiki/Buddy_Fruits,,
United States,Calavo Growers,https://en.wikipedia.org/wiki/Calavo_Growers,https://www.calavo.com,Confirmed
United States,Del Monte Foods,https://en.wikipedia.org/wiki/Del_Monte_Foods,,
United States,Dole Food Company,https://en.wikipedia.org/wiki/Dole_Food_Company,https://www.doleplc.com,Confirmed
United States,Driscoll's,https://en.wikipedia.org/wiki/Driscoll%27s,http://www.driscolls.com/,Confirmed
United States,Franklin Baker Company,https://en.wikipedia.org/wiki/Franklin_Baker_Company,http://www.FranklinBaker.com,Confirmed
United States,Fresh Del Monte Produce,https://en.wikipedia.org/wiki/Fresh_Del_Monte_Produce,http://www.freshdelmonte.com/,Confirmed
United States,Frieda's Inc.,https://en.wikipedia.org/wiki/Frieda%27s_Inc.,,
United States,Hollandia Produce,https://en.wikipedia.org/wiki/Hollandia_Produce,,
United States,Limoneira,https://en.wikipedia.org/wiki/Limoneira,http://limoneira.com,Confirmed
United States,Maui Pineapple Company,https://en.wikipedia.org/wiki/Maui_Pineapple_Company,,
United States,The Morning Star Company,https://en.wikipedia.org/wiki/The_Morning_Star_Company,,
United States,Ocean Spray,https://en.wikipedia.org/wiki/Ocean_Spray_(cooperative),https://www.oceanspray.com,Confirmed
United States,Organically Grown Company,https://en.wikipedia.org/wiki/Organically_Grown_Company_(Oregon),,
United States,Simple and Crisp,https://en.wikipedia.org/wiki/Simple_and_Crisp,,
United States,"Sunkist Growers, Incorporated","https://en.wikipedia.org/wiki/Sunkist_Growers,_Incorporated",http://www.sunkist.com,Confirmed
United States,Taylor Farms,https://en.wikipedia.org/wiki/Taylor_Farms,https://www.taylorfarms.com,Confirmed
United States,Turbana,https://en.wikipedia.org/wiki/Turbana_(company),http://www.turbana.com/,Confirmed
United States,Wish Farms,https://en.wikipedia.org/wiki/Wish_Farms,,
United States,Boar's Head Provision Company,https://en.wikipedia.org/wiki/Boar%27s_Head_Provision_Company,,
United States,Burgers' Smokehouse,https://en.wikipedia.org/wiki/Burgers%27_Smokehouse,https://www.smokehouse.com,Confirmed
United States,Columbus Salame,https://en.wikipedia.org/wiki/Columbus_Salame,http://www.columbuscraftmeats.com/,Confirmed
United States,Dakota Beef,https://en.wikipedia.org/wiki/Dakota_Beef,,
United States,"Daniele, Inc.","https://en.wikipedia.org/wiki/Daniele,_Inc.",http://www.danielefoods.com/,Confirmed
United States,D'Artagnan,https://en.wikipedia.org/wiki/D%27Artagnan_(food_company),https://www.dartagnan.com/,Confirmed
United States,Dietz & Watson,https://en.wikipedia.org/wiki/Dietz_%26_Watson,https://www.dietzandwatson.com/,Confirmed
United States,Empire Kosher,https://en.wikipedia.org/wiki/Empire_Kosher,http://www.empirekosher.com/,Confirmed
United States,Foster Farms,https://en.wikipedia.org/wiki/Foster_Farms,http://www.fosterfarms.com,Confirmed
United States,Hatfield Quality Meats,https://en.wikipedia.org/wiki/Hatfield_Quality_Meats,http://www.simplyhatfield.com,Confirmed
United States,Heritage Foods USA,https://en.wikipedia.org/wiki/Heritage_Foods_USA,,
United States,Kansas City Steak Company,https://en.wikipedia.org/wiki/Kansas_City_Steak_Company,http://www.kansascitysteaks.com,Confirmed
United States,Kiolbassa Sausage,https://en.wikipedia.org/wiki/Kiolbassa_Sausage,http://www.kiolbassa.com,Confirmed
United States,Koch Foods,https://en.wikipedia.org/wiki/Koch_Foods,,
United States,Koegel Meat Company,https://en.wikipedia.org/wiki/Koegel_Meat_Company,http://koegelmeats.com,Confirmed
United States,Lobel's of New York,https://en.wikipedia.org/wiki/Lobel%27s_of_New_York,http://www.lobels.com/,Confirmed
United States,"Marathon Enterprises, Inc.","https://en.wikipedia.org/wiki/Marathon_Enterprises,_Inc.",,
United States,Molinari's,https://en.wikipedia.org/wiki/Molinari%27s,http://www.molinarisalame.com/,Confirmed
United States,National Beef Packing Company,https://en.wikipedia.org/wiki/National_Beef_Packing_Company,,
United States,Niman Ranch,https://en.wikipedia.org/wiki/Niman_Ranch,https://www.nimanranch.com/,Confirmed
United States,Norbest,https://en.wikipedia.org/wiki/Norbest,http://www.norbest.com,Confirmed
United States,Nueske's Applewood Smoked Meats,https://en.wikipedia.org/wiki/Nueske%27s_Applewood_Smoked_Meats,http://www.nueskes.com/,Confirmed
United States,Omaha Steaks,https://en.wikipedia.org/wiki/Omaha_Steaks,https://www.omahasteaks.com/,Confirmed
United States,Parker House Sausage Company,https://en.wikipedia.org/wiki/Parker_House_Sausage_Company,,
United States,Pat LaFrieda Meat Purveyors,https://en.wikipedia.org/wiki/Pat_LaFrieda_Meat_Purveyors,http://www.lafrieda.com/,Confirmed
United States,Perdue Farms,https://en.wikipedia.org/wiki/Perdue_Farms,http://perduefarms.com/,Confirmed
United States,Plumrose USA,https://en.wikipedia.org/wiki/Plumrose_USA,http://www.plumroseusa.com/,Confirmed
United States,Robertson's Hams,https://en.wikipedia.org/wiki/Robertson%27s_Hams,,
United States,Tallgrass Beef Company,https://en.wikipedia.org/wiki/Tallgrass_Beef_Company,http://www.tallgrassbeef.com,Confirmed
United States,Usinger's,https://en.wikipedia.org/wiki/Usinger%27s,https://www.usinger.com,Confirmed
United States,Zacky Farms,https://en.wikipedia.org/wiki/Zacky_Farms,http://www.zacky.com/,Confirmed
United States,Chipotle Mexican Grill,https://en.wikipedia.org/wiki/Chipotle_Mexican_Grill,https://www.chipotle.com,Confirmed
United States,Domino's Pizza,https://en.wikipedia.org/wiki/Domino%27s_Pizza,https://ir.dominos.com,Confirmed
United States,McDonald's,https://en.wikipedia.org/wiki/McDonald%27s,https://www.mcdonalds.com,Confirmed
United States,Starbucks,https://en.wikipedia.org/wiki/Starbucks,https://www.starbucks.com/,Confirmed
United States,The Wendy's Company,https://en.wikipedia.org/wiki/The_Wendy%27s_Company,https://www.wendys.com,Confirmed
United States,Yum! Brands,https://en.wikipedia.org/wiki/Yum!_Brands,https://yum.com,Confirmed
United States,Axium Foods,https://en.wikipedia.org/wiki/Axium_Foods,http://www.axiumfoods.com/,Confirmed
United States,Blair's Sauces and Snacks,https://en.wikipedia.org/wiki/Blair%27s_Sauces_and_Snacks,,
United States,Casa Sanchez Foods,https://en.wikipedia.org/wiki/Casa_Sanchez_Foods,http://www.casasanchezfoods.com/,Confirmed
United States,Charles Chips,https://en.wikipedia.org/wiki/Charles_Chips,,
United States,Elmer's Fine Foods,https://en.wikipedia.org/wiki/Elmer%27s_Fine_Foods,,
United States,Golden Flake,https://en.wikipedia.org/wiki/Golden_Flake,https://www.utzsnacks.com/pages/golden-flake,Confirmed
United States,Hain Celestial Group,https://en.wikipedia.org/wiki/Hain_Celestial_Group,https://www.hain.com,Confirmed
United States,J & J Snack Foods,https://en.wikipedia.org/wiki/J_%26_J_Snack_Foods,,
United States,Jel Sert,https://en.wikipedia.org/wiki/Jel_Sert,,
United States,Martin's Potato Chips,https://en.wikipedia.org/wiki/Martin%27s_Potato_Chips,,
United States,McCormick & Company,https://en.wikipedia.org/wiki/McCormick_%26_Company,https://www.mccormickcorporation.com,Confirmed
United States,McKee Foods,https://en.wikipedia.org/wiki/McKee_Foods,http://www.mckeefoods.com/,Confirmed
United States,Mike-sell's,https://en.wikipedia.org/wiki/Mike-sell%27s,https://www.mikesells.com,Confirmed
United States,Mrs. Fisher's,https://en.wikipedia.org/wiki/Mrs._Fisher%27s,http://www.mrsfisherschips.com,Confirmed
United States,Oberto Sausage Company,https://en.wikipedia.org/wiki/Oberto_Sausage_Company,http://www.oberto.com/,Confirmed
United States,Old Dutch Foods,https://en.wikipedia.org/wiki/Old_Dutch_Foods,http://www.olddutchfoods.com/,Confirmed
United States,Robert's American Gourmet Food,https://en.wikipedia.org/wiki/Robert%27s_American_Gourmet_Food,,
United States,Rudolph Foods,https://en.wikipedia.org/wiki/Rudolph_Foods,http://www.RudolphFoods.com/,Confirmed
United States,Shearer's Foods,https://en.wikipedia.org/wiki/Shearer%27s_Foods,,
United States,Snak King,https://en.wikipedia.org/wiki/Snak_King,http://snakking.com/,Confirmed
United States,Snyder's-Lance,https://en.wikipedia.org/wiki/Snyder%27s-Lance,https://www.campbellsoupcompany.com/our-food/campbell-snacks/,Confirmed
United States,Thanasi Foods,https://en.wikipedia.org/wiki/Thanasi_Foods,http://www.thanasifoods.com/,Confirmed
United States,Utz Quality Foods,https://en.wikipedia.org/wiki/Utz_Quality_Foods,https://www.utzsnacks.com,Confirmed
United States,Wise Foods,https://en.wikipedia.org/wiki/Wise_Foods,https://www.wisesnacks.com/,Confirmed
United States,Wyandot Snacks,https://en.wikipedia.org/wiki/Wyandot_Snacks,,
United States,Badia Spices,https://en.wikipedia.org/wiki/Badia_Spices,http://www.badiaspices.com/,Confirmed
United States,Basic Food Flavors,https://en.wikipedia.org/wiki/Basic_Food_Flavors,http://www.basicfoodflavors.com,Confirmed
United States,Crystal Hot Sauce,https://en.wikipedia.org/wiki/Crystal_Hot_Sauce,http://www.baumerfoods.com/,Confirmed
United States,Dave's Gourmet,https://en.wikipedia.org/wiki/Dave%27s_Gourmet,http://www.davesgourmet.com,Confirmed
United States,Dog-Gone Sauce,https://en.wikipedia.org/wiki/Dog-Gone_Sauce,http://www.doggonesauce.com/,Confirmed
United States,Frank's RedHot,https://en.wikipedia.org/wiki/Frank%27s_RedHot,,
United States,French's,https://en.wikipedia.org/wiki/French%27s,http://www.frenchsmustard.com/,Confirmed
United States,Frontier Natural Products Co-op,https://en.wikipedia.org/wiki/Frontier_Natural_Products_Co-op,http://www.frontiercoop.com/,Confirmed
United States,Gold Pure Food Products Co.,https://en.wikipedia.org/wiki/Gold_Pure_Food_Products_Co.,http://goldshorseradish.com,Confirmed
United States,Herlocher Foods,https://en.wikipedia.org/wiki/Herlocher_Foods,http://herlocherfoods.com/,Confirmed
United States,Huy Fong Foods,https://en.wikipedia.org/wiki/Huy_Fong_Foods,http://www.huyfong.com/,Confirmed
United States,J&D's Down Home Enterprises,https://en.wikipedia.org/wiki/J%26D%27s_Down_Home_Enterprises,,
United States,The J.M. Smucker Company,https://en.wikipedia.org/wiki/The_J.M._Smucker_Company,https://www.jmsmucker.com/,Confirmed
United States,Mezzetta,https://en.wikipedia.org/wiki/Mezzetta,,
United States,Mrs. Cubbison's Foods,https://en.wikipedia.org/wiki/Mrs._Cubbison%27s_Foods,http://mrscubbisons.com,Confirmed
United States,Mt. Olive Pickle Company,https://en.wikipedia.org/wiki/Mt._Olive_Pickle_Company,,
United States,Odell's,https://en.wikipedia.org/wiki/Odell%27s,http://www.popntop.com,Confirmed
United States,Plochman's,https://en.wikipedia.org/wiki/Plochman%27s,,
United States,"Pompeian, Inc.","https://en.wikipedia.org/wiki/Pompeian,_Inc.",,
United States,Pure Indian Foods,https://en.wikipedia.org/wiki/Pure_Indian_Foods,,
United States,Reily Foods Company,https://en.wikipedia.org/wiki/Reily_Foods_Company,http://www.luzianne.com,Confirmed
United States,Silver Spring Foods,https://en.wikipedia.org/wiki/Silver_Spring_Foods,http://www.silverspringfoods.com/,Confirmed
United States,Solo Foods,https://en.wikipedia.org/wiki/Solo_Foods,http://www.solofoods.com,Confirmed
United States,Tabasco sauce,https://en.wikipedia.org/wiki/Tabasco_sauce,https://www.tabasco.com/,Confirmed
United States,Tapatío hot sauce,https://en.wikipedia.org/wiki/Tapat%C3%ADo_hot_sauce,http://www.tapatiohotsauce.com/,Confirmed
United States,Texas Pete,https://en.wikipedia.org/wiki/Texas_Pete,http://www.texaspete.com,Confirmed
United States,Urban Accents,https://en.wikipedia.org/wiki/Urban_Accents,,
United States,Wickles,https://en.wikipedia.org/wiki/Wickles,http://www.wicklespickles.com/,Confirmed
United States,Wing-Time,https://en.wikipedia.org/wiki/Wing-Time,http://www.wingtime.com/,Confirmed
United States,Amalgamated Sugar Company,https://en.wikipedia.org/wiki/Amalgamated_Sugar_Company,http://www.amalgamatedsugar.com/,Confirmed
United States,American Crystal Sugar Company,https://en.wikipedia.org/wiki/American_Crystal_Sugar_Company,https://www.crystalsugar.com,Confirmed
United States,American Sugar Refining,https://en.wikipedia.org/wiki/American_Sugar_Refining,,
United States,Michigan Sugar,https://en.wikipedia.org/wiki/Michigan_Sugar,,
United States,Seaboard Corporation,https://en.wikipedia.org/wiki/Seaboard_Corporation,https://seaboardcorp.com,Confirmed
United States,Spreckels Sugar Company,https://en.wikipedia.org/wiki/Spreckels_Sugar_Company,https://web.archive.org/web/20251215103819/https://www.spreckelssugar.com/default.aspx,Confirmed
United States,US Sugar Corporation,https://en.wikipedia.org/wiki/US_Sugar_Corporation,http://www.ussugar.com/,Confirmed
United States,Western Sugar Cooperative,https://en.wikipedia.org/wiki/Western_Sugar_Cooperative,http://www.westernsugar.com/,Confirmed
United States,Campbell Soup Company,https://en.wikipedia.org/wiki/Campbell_Soup_Company,https://thecampbellscompany.com,Confirmed
United States,The Coca-Cola Company,https://en.wikipedia.org/wiki/The_Coca-Cola_Company,https://www.coca-colacompany.com/,Confirmed
United States,Conagra Brands,https://en.wikipedia.org/wiki/Conagra_Brands,https://www.conagrabrands.com/,Confirmed
United States,Dairy Queen,https://en.wikipedia.org/wiki/Dairy_Queen,http://www.dairyqueen.com/,Confirmed
United States,Domino's,https://en.wikipedia.org/wiki/Domino%27s,https://ir.dominos.com,Confirmed
United States,Dunkin' Donuts,https://en.wikipedia.org/wiki/Dunkin%27_Donuts,https://www.dunkindonuts.com/,Confirmed
United States,Inspire Brands,https://en.wikipedia.org/wiki/Inspire_Brands,http://inspirebrands.com,Confirmed
United States,Keurig Dr Pepper,https://en.wikipedia.org/wiki/Keurig_Dr_Pepper,https://www.keurigdrpepper.com,Confirmed
United States,Krispy Kreme,https://en.wikipedia.org/wiki/Krispy_Kreme,https://krispykreme.com,Confirmed
United States,PepsiCo,https://en.wikipedia.org/wiki/PepsiCo,https://www.pepsico.com/,Confirmed
United States,Post Holdings,https://en.wikipedia.org/wiki/Post_Holdings,https://www.postholdings.com/,Confirmed
United States,Subway,https://en.wikipedia.org/wiki/Subway_(restaurant),https://www.subway.com/en-us,Confirmed
Venezuela,Alimentos La Giralda,https://en.wikipedia.org/wiki/Alimentos_La_Giralda,,
Venezuela,Chocolates El Rey,https://en.wikipedia.org/wiki/Chocolates_El_Rey,,
Venezuela,Empresas Polar,https://en.wikipedia.org/wiki/Empresas_Polar,,
Vietnam,An Giang Coffee,https://en.wikipedia.org/wiki/An_Giang_Coffee,https://web.archive.org/web/20140301055850/http://www.angiangcoffee.com/index.php?lang=english,Confirmed
Vietnam,Bien Hoa Sugar,https://en.wikipedia.org/wiki/Bien_Hoa_Sugar,,
Vietnam,Cuulong Fish,https://en.wikipedia.org/wiki/Cuulong_Fish,,
Vietnam,Habeco (Hanoi Beer),https://en.wikipedia.org/wiki/Habeco,http://www.habeco.com.vn/index.php?lang=en,Confirmed
Vietnam,Hai Ha Confectionery,https://en.wikipedia.org/wiki/Hai_Ha_Confectionery,,
Vietnam,Hanoimilk,https://en.wikipedia.org/wiki/Hanoimilk,,
Vietnam,Highlands Coffee,https://en.wikipedia.org/wiki/Highlands_Coffee,,
Vietnam,Huda Beer,https://en.wikipedia.org/wiki/Huda_Beer,https://web.archive.org/web/20150422034227/http://www.huda.com.vn/,Confirmed
Vietnam,Hue Beer,https://en.wikipedia.org/wiki/Hue_Beer,,
Vietnam,Kinh Do Corporation,https://en.wikipedia.org/wiki/Kinh_Do_Corporation,https://www.mondelezinternational.com/vietnam,Confirmed
Vietnam,Sabeco (Saigon Beer),https://en.wikipedia.org/wiki/Sabeco_(brewery),,
Vietnam,Trung Nguyên,https://en.wikipedia.org/wiki/Trung_Nguy%C3%AAn,https://trungnguyenlegend.com/?lang=en,Confirmed
Vietnam,Vinacafe,https://en.wikipedia.org/wiki/Vinacafe,,
Vietnam,Vinamilk,https://en.wikipedia.org/wiki/Vinamilk,http://www.vinamilk.com.vn,Confirmed
